code,name_en,name_tc,address_en,address_tc,telephone,hours_en,hours_tc,lat,lng,district,district_tc,sub_district,sub_district_tc,type,bizTypeCode,cold_chain
852GH2004,OK#401,便利店 青衣港鐵站OK,MTR Station Kiosk No. TSY 211 Tsing Yi Station,青衣港鐵站TSY 211號鋪OK#401,,06:00-22:00,06:00-22:00 周六:06:00-22:00 周日:06:00-22:00 節假日:06:00-22:00,22.35848,114.10726,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GH3001,"Indiv. Store G/F, No.16 Tai Wong Ha Resite VLG, Tsing Yi, NT",合作點 大王下便利店,"G/F, No.16 Tai Wong Ha Resite VLG, Tsing Yi, NT*",青衣大王下村16號地下 大王下便利店*,,10:00-20:00,10:00-20:00,22.353526,114.10141,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852GH3009,長青傢具平台,合作店 長青傢具平台,"NO.10,Cheung Ching Commercial Complex，Tsing Yi*",新界青衣長青邨長青商場10號（長青傢具平台）*,,10:00-20:00,10:00-20:00 周六:10:00-20:00 周日:12:00-18:00,22.345128,114.109317,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852GH3010,TOKO MAWAR,合作店 TOKO MAWAR,"Shop L, G/F, Rear seat, Chan Kee Plaza, 42 Castle Peak Road, Sham Tseng*",深井青山公路42號陳記廣場後座地下L鋪 TOKO MAWAR*,,10:00-18:00,10:00-18:00 周六:10:00-18:00 周日:10:00-18:00 節假日:10:00-18:00,22.368238,114.060493,Tsuen Wan District,荃灣區,Sham Tseng,深井,partner,"3,6,7",false
852GH3011,梅窩集運店,合作店 梅窩集運店,"14 Mui Wo Rural Committee Road, New Territories*",新界梅窩鄉事會路14號(梅窩集運店)*,,11:45-19:45,11:45-19:45 周六:11:45-17:45,22.26799066,113.9972807,Lantau District,大嶼山區,Lantau Island,大嶼山,partner,"3,6,7",false
852GH3013,極拼自提點,合作店 極拼自提點,SHOP NO.6B PODIUM 1ST FLOOR CARIBBEAN SQUARE CARIBBEAN COAST 1 KIN TUNG RD TUNG CHUNG NT*,香港東涌健東路1號映灣園映灣薈1樓6B號鋪 極拼自提點*,,11:00-20:00,11:00-20:00 周六:11:00-20:00 周日:11:00-20:00,22.29190406,113.9492087,Lantau District,大嶼山區,Tung Chung,東涌,partner,"3,6,7",false
852H,"Tonic Industrial Centre, Kowloon Bay",九龍灣同力工業中心順豐站,"G/F, Block B, Tonic Industrial Centre, No. 19 Lam Hing Street*^,Kowloon Bay,Kwun Tong District,Hong Kong",香港觀塘區九龍灣臨興街19號同力工業中心B座地下*,60826831,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.324842,114.210307,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,station,"3,5,6,7",false
852H2003,"Shop A, G/F, Shui Hing Centre, 13 Sheung Yuet Road, Kowloon Bay, KLN",便利店 瑞興中心OK便利店,"Shop A, G/F, Shui Hing Centre, 13 Sheung Yuet Road, Kowloon Bay, KLN",九龍九龍灣常悅道13號瑞興中心地下A號單位之B部份OK #395,,07:00-20:00,07:00-20:00 周六:07:00-20:00 周日:09:00-18:00 節假日:09:00-18:00,22.321821,114.209236,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,partner,"3,6,7",false
852H2005,"Shop 3C, 1/F, Telford House, 18 Wang Hoi Road, Kowloon Bay, KLN",便利店 德福大廈OK便利店,"Shop 3C, 1/F, Telford House, 18 Wang Hoi Road, Kowloon Bay, KLN",九龍九龍灣宏開道18號德福大廈1樓3C鋪OK #215,,07:00-20:00,07:00-20:00 周六:07:00-20:00 周日:09:00-18:00 節假日:09:00-18:00,22.322542,114.211141,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,partner,"3,6,7",false
852H2006,"Conv. Store Shop 3, Choi Ying Place, Choi Ying Estate, Ngau Tau Kok, KLN",便利店 彩盈坊OK便利店,"Shop 3, Choi Ying Place, Choi Ying Estate, Ngau Tau Kok, KLN",九龍牛頭角彩盈邨彩盈坊3號鋪OK #366*,,00:00-23:59,00:00-23:59,22.328045,114.214709,Kwun Tong District,觀塘區,Ngau Tau Kok,牛頭角,partner,"3,6,7",false
852H2007,"Conv. Store Shop G04, G/F, Choi Tak Shopping Centre, Ngau Tau Kok, KLN",便利店 彩德商場OK便利店,"Shop G04, G/F, Choi Tak Shopping Centre, Ngau Tau Kok, KLN",牛頭角彩德商場地下G04號鋪OK #428*,,00:00-23:59,00:00-23:59,22.329628,114.213384,Kwun Tong District,觀塘區,Ngau Tau Kok,牛頭角,partner,"3,6,7",false
852H2008,"Conv. Store Shop B002, G/F, Ching Long Shopping Centre, Kowloon City, KLN",便利店 晴朗商場OK便利店,"Shop B002, G/F, Ching Long Shopping Centre, Kowloon City, KLN",九龍城晴朗商場地下B002號鋪OK #492*,,00:00-23:59,00:00-23:59,22.330869,114.204442,Kowloon City District,九龍城區,Kai Tak,啟德,partner,"3,6,7",false
852H2009,OK #377,便利店 同力工業中心地下OK,"No.B1, G/F., Block B, Tonic Industrial Centre, No. 19 Lam Hing Street, Kowloon Bay",九龍灣臨興街19號同力工業中心地下部份B1號單位OK #377*,,06:30-20:30,06:30-20:30 周六:06:30-20:30 周日:09:00-18:00 節假日:09:00-18:00,22.324705,114.210439,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,partner,"3,6,7",false
852HAL,"Tropicana Gardens, Wong Tai Sin",黃大仙豪苑順豐站,"Shop 29A, G/F, Tropicana Gardens, 110 Lung Cheung Road*^,Wong Tai Sin,Wong Tai Sin District,Hong Kong",香港黃大仙區黃大仙龍翔道110號豪苑地下29A號鋪*,56847740,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.3420395,114.1968364,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,station,"3,5,6,7",false
852HB2001,OK#26,便利店 淘大花園OK,"Shop no. 27-30, G/F., Amoy Plaza Phase 1, Ngau Tau Kok Rd, Kln.",九龍淘大花園第一期商場27-30號OK#26*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.3253,114.2152,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,partner,"3,6,7",false
852HB3004,在時有限公司,合作店 在時有限公司,"Shop F161, 1 / F, Amoy Mall, Phase 2, Kowloon Bay*",九龍灣淘大商場2期1樓F161號鋪（歡迎自提淘大店）*,,13:00-20:00,13:00-20:00 周六:13:00-18:00 周日:13:00-18:00,22.324243,114.216218,Kwun Tong District,觀塘區,Ngau Tau Kok,牛頭角,partner,"3,6,7",false
852HBL,"Tak Bo Mall, Kowloon Bay",九龍灣得寶商場順豐站,"Shop 209, 1/F, Tak Bo Mall, 3 Ngau Tau Kok Road*^,Kowloon Bay,Kwun Tong District,Hong Kong",香港觀塘區九龍灣牛頭角道3號得寶花園得寶商場1樓209號鋪*,64686946,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.327001,114.214171,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,station,"3,5,6,7",false
852HC,"Wing Fat Industrial Building, Kowloon Bay",九龍灣榮發工廈順豐站,"Workshop No. 5, G/F, Wing Fat Industrial Building, No. 12 Wang Tai Road*^,Kowloon Bay,Kwun Tong District,Hong Kong",香港觀塘區九龍灣宏泰道12號榮發工業大廈地下5號鋪*,56814976,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.3231756,114.209156,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,station,"1,3,5,6,7",true
852HC3002,"Indiv. Store Shop CF21, Choi Fook Estate Market, Kowloon Bay, KL",合作點 彩淘自提點,"Shop CF21, Choi Fook Estate Market, Kowloon Bay, KL*",九龍九龍灣彩福邨街市CF21號鋪 彩淘自提點*,,11:00-20:00,11:00-20:00 周六:11:00-20:00 周日:11:00-18:00,22.329829,114.216449,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,partner,"3,6,7",false
852HC3004,提點坪彩雲一邨,合作店 提點坪彩雲一邨," Shop B119, G/F,Fei Fung House,Choi Wan (I) Estate, Kowloon*",牛池灣彩雲一邨飛鳳樓地下B119號鋪(提點坪彩雲一邨)*,,12:00-20:30,12:00-20:30 周六:12:00-20:30,22.334219,114.215209,Wong Tai Sin District,黃大仙區,Ngau Chi Wan,牛池灣,partner,"3,6,7",false
852HCL,"Chuk Yuen Plaza, Wong Tai Sin",黃大仙竹園廣場順豐站,"Shop S215A, 2/F, Chuk Yuen Plaza, Chuk Yuen South Estate, 15 Chuk Yuen Road*^,Wong Tai Sin,Wong Tai Sin District,Hong Kong",香港黃大仙區黃大仙竹園路15號竹園南邨竹園廣場2樓S215A號鋪*,56847740,Mon to Fri 11:00-20:30; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,12:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.344965,114.193225,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,station,"3,5,6,7",false
852HD,"Peter Leung Industrial Building, Kwun Tong",觀塘振邦工業大廈順豐站,"G/F, Peter Leung Industrial Building , No. 103 Wai Yip Street*^,Kwun Tong,Kwun Tong District,Hong Kong",香港觀塘區觀塘偉業街103號振邦工業大廈地下*,64685585,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.315798,114.215414,Kwun Tong District,觀塘區,Kwun Tong,觀塘,station,"1,3,5,6,7",true
852HD2002,OK #580,便利店 啟德港鐵站OK,MTR Station Concession No. KAT 12 at Kai Tak Station,啟德港鐵站 KAT 12 號鋪OK #580,,06:00-00:00,06:00-00:00 周六:06:00-00:00 周日:06:00-00:00 節假日:06:00-00:00,22.330961,114.199094,Kwun Tong District,觀塘區,Kowloon Bay,九龍灣,partner,"3,6,7",false
852HD2003,尚珒溋地下6號舖OK,便利店 尚珒溋地下6號鋪OK,"Shop No. 6 on Ground Floor at Commercial Accommodation in Upper RiverBank, 11 Muk Tai Street, Kai Tak, Kowloon",九龍啟德沐泰街11號尚．珒溋商業部份地下6號鋪OK #770*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.3276911,114.1993282,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852HD3002,啟航自提,合作店 啟航自提,"SHOP G01-G02,BLOCK 4, 7TH STREET,PHASE 2,RUNWAY 1331, SHING FUNG ROAD,KAI TAK HK TUEN HING PINCK UP（1600-1700 closed）*",啟德啟航1331第2區第7街04棟G01-G02鋪 啟航自提（1600-1700午休）*,,12:00-21:00,12:00-21:00 周六:12:00-21:00,22.3053417,114.2161784,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852HHUM,"Nan Fung Plaza, Hang Hau",坑口南豐廣場順豐站,"Shop B28-B31, 1/F Nan Fung Plaza, 8 Pui Shing Road*,Hang Hau,Sai Kung District,Hong Kong",香港西貢區坑口培成路8號南豐廣場1樓B28-B31鋪*,64635030,Mon to Fri 11:00-22:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-22:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.314736,114.263893,Sai Kung District,西貢區,Hang Hau,坑口,station,"3,5,6,7",false
852J,"Fuk Wo Industrial Building, San Po Kong",新蒲崗福和工廈順豐站,"G/F, Fuk Wo Industrial Building, No. 5 Sheung Hei Street*^,San Po Kong,Wong Tai Sin District,Hong Kong",香港黃大仙區新蒲崗九龍雙喜街5號福和工業大廈地下*,97005361,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.338205,114.198043,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,station,"1,3,5,6,7",true
852J2001,"Shop 6, L/G, Lok Fu Plaza, Wang Tau Hom, Lok Fu, KLN",樂富中心OK便利店,"Shop 6, L/G, Lok Fu Plaza, Wang Tau Hom, Lok Fu, KLN",九龍樂富樂富中心LG6號鋪OK #27*,,00:00-23:59,00:00-23:59,22.338138,114.187299,Wong Tai Sin District,黃大仙區,Lok Fu,樂富,partner,"3,6,7",false
852J2003,"G/F, Kam Pik House, Choi Hung Estate, Choi Hung, KLN",便利店 彩虹村OK便利店,"G/F, Kam Pik House, Choi Hung Estate, Choi Hung, KLN",九龍彩虹彩虹邨金碧樓地下OK #97*,,00:00-23:59,00:00-23:59,22.335278,114.205359,Wong Tai Sin District,黃大仙區,Choi Hung,彩虹,partner,"3,6,7",false
852J2004,"Conv. Store Shop 101, Lung Poon Court Commerce Centre, Lung Poon Court, Diamond Hill, KLN",便利店 龍蟠苑商場OK便利店,"Shop 101, Lung Poon Court Commerce Centre, Lung Poon Court, Diamond Hill, KLN",鑽石山龍蟠苑商場中心101號鋪OK #100*,,00:00-23:59,00:00-23:59,22.342104,114.200509,Wong Tai Sin District,黃大仙區,Diamond Hill,鑽石山,partner,"3,6,7",false
852J2005,"Conv. Store Shop 1, Tsz Ching Shopping Centre, 1 Tsz Ching Est., Tsz Wan Shan, KLN",便利店 慈正商場OK便利店,"Shop 1, Tsz Ching Shopping Centre, 1 Tsz Ching Est., Tsz Wan Shan, KLN",九龍慈雲山慈正邨慈正商場1號鋪OK #140*,,00:00-23:59,00:00-23:59,22.351043,114.200453,Wong Tai Sin District,黃大仙區,Tsz Wan Shan,慈雲山,partner,"3,6,7",false
852J2006,"Shop 1 G/F, Carpark Building, Ying Fuk Court, Wong Tai Sin, KLN",盈福苑OK便利店,"Shop 1 G/F, Carpark Building, Ying Fuk Court, Wong Tai Sin, KLN",九龍黃大仙盈福苑停車場大樓地下1號鋪OK #181*,,00:00-23:59,00:00-23:59,22.346379,114.195363,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,partner,"3,6,7",false
852J2007,"Conv. Store Shop 2, G/F, Tsz Ching Shopping Centre II, Tsz Ching EST, Tsz Wan Shan, KLN",便利店 慈正商場OK便利店,"Shop 2, G/F, Tsz Ching Shopping Centre II, Tsz Ching EST, Tsz Wan Shan, KLN",九龍慈雲山慈正商場2期地下2鋪OK #183*,,00:00-23:59,00:00-23:59,22.34958,114.202285,Wong Tai Sin District,黃大仙區,Tsz Wan Shan,慈雲山,partner,"3,6,7",false
852J2010,"Shop B G/F, Ho King Building, 35 & 37 Po Kong Village Road, Wong Tai Sin, KLN",蒲崗村道OK便利店,"Shop B G/F, Ho King Building, 35 & 37 Po Kong Village Road, Wong Tai Sin, KLN",九龍黃大仙蒲崗村道35-37號好景樓地下B號鋪OK #478*,,00:00-23:59,00:00-23:59,22.343586,114.198675,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,partner,"3,6,7",false
852J2011,"Conv. Store Shop 3C, G/F, Fu Shun Hse, Fu Shan Est, Diamond Hill, KLN",便利店 富山村OK便利店,"Shop 3C, G/F, Fu Shun Hse, Fu Shan Est, Diamond Hill, KLN",鑽石山富山邨富信樓地下3C號鋪OK #12*,,00:00-23:59,00:00-23:59,22.34268,114.209144,Wong Tai Sin District,黃大仙區,Diamond Hill,鑽石山,partner,"3,6,7",false
852J2012,"Conv. Store Kiosk CHH18 & CHH19, Choi Hung MTR Station , Choi Hung, KLN",便利店 彩虹港鐵OK便利店,"Kiosk CHH18 & CHH19, Choi Hung MTR Station , Choi Hung, KLN",彩虹港鐵站CHH18及19號鋪OK #259*,,06:00-00:00,06:00-00:00,22.334969,114.20905,Wong Tai Sin District,黃大仙區,Choi Hung,彩虹,partner,"3,6,7",false
852J2013,"Conv. Store Kiosk WTS 12, Wong Tai Sin MTR Station, Wong Tai Sin, KLN",便利店 黃大仙港鐵OK便利店,"Kiosk WTS 12, Wong Tai Sin MTR Station, Wong Tai Sin, KLN",九龍黃大仙港鐵站WTS12號鋪OK #274*,,06:00-00:00,06:00-00:00,22.341656,114.193851,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,partner,"3,6,7",false
852J2016,"Conv. Store Kiosk DIH 17, Diamond Hill MTR Station, Diamond Hill, KLN",便利店 鑽石山港鐵OK便利店,"Kiosk DIH 17, Diamond Hill MTR Station, Diamond Hill, KLN",九龍鑽石山港鐵站DIH17號鋪OK #510*,,06:30-00:00,06:30-00:00,22.340073,114.201711,Wong Tai Sin District,黃大仙區,Diamond Hill,鑽石山,partner,"3,6,7",false
852J2017,"Conv. Store Shop 1A, G/F, 35-49 Hong Keung Street, San Po Kong, KLN",便利店 康強街OK便利店,"Shop 1A, G/F, 35-49 Hong Keung Street, San Po Kong, KLN",九龍新蒲崗康強街35-49號地下連天井1A號鋪OK #516*,,06:30-23:00,06:30-23:00,22.334687,114.196827,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,partner,"3,6,7",false
852J2018,"Shop 210, 2/F, Fung Tak Shopping Centre, Fung Tak Estate, Diamond Hill, KLN",便利店 鳳德商場OK便利店,"Shop 210, 2/F, Fung Tak Shopping Centre, Fung Tak Estate, Diamond Hill, KLN",九龍鑽石山鳳德邨鳳德商場2樓210號鋪OK #530*,,00:00-23:59,00:00-23:59,22.343737,114.199747,Wong Tai Sin District,黃大仙區,Diamond Hill,鑽石山,partner,"3,6,7",false
852J2019,"Conv. Store Shop No. 767 on Ground Floor, Rhythm Garden, No. 242 Choi Hung Road, Kowloon",便利店 采頤花園OK便利店,"Shop No. 767 on Ground Floor, Rhythm Garden, No. 242 Choi Hung Road, Kowloon",九龍彩虹道采頤花園地下767鋪OK #578*,,00:00-23:59,00:00-23:59,22.336489,114.202836,Wong Tai Sin District,黃大仙區,Choi Hung,彩虹,partner,"3,6,7",false
852J2020,"Conv. Store Shop 16B, Ground Floor, Cheong Ning Plaza, Tsuen Cheong Center, 202-216 Sai Lau Kok Road, Tsuen Wan, N.T",便利店 東匯邨OK便利店,"Shop 16B, Ground Floor, Cheong Ning Plaza, Tsuen Cheong Center, 202-216 Sai Lau Kok Road, Tsuen Wan, N.T",香港黃大仙東匯邨匯智樓地下1號鋪OK #586*,,00:00-23:59,00:00-23:59,22.3710958,114.1205133,Kowloon City District,九龍城區,Kowloon City,九龍城,partner,"3,6,7",false
852J2021,OK #708,便利店 勤達中心OK便利店,"Workshop D, G/F, Midas Plaza, No.1 Tai Yau Street, KL",香港黃大仙區新蒲崗九龍大有街1號勤達中心地下D單位OK #708*,,07:00-23:00,07:00-23:00 周六:07:00-21:00 周日:09:00-18:00 節假日:09:00-18:00,22.3390027,114.199572,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,partner,"3,6,7",false
852J2022,OK #81,便利店 竹園商場OK,"Shop 11, Chuk Yuen Shopping Ctr, Chuk Yuen Est, Kln.",九龍竹園邨竹園商場11號鋪OK #81*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.345403,114.192891,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,partner,"3,6,7",false
852J2023,OK #353,便利店 渣打銀行大廈地下E號鋪OK,"Shop E, G/F., Chartered Bank Building, Nos. 10-20 Ning Yuen Street, San Po Kong, Kowloon",九龍新蒲崗寧遠街10-20號渣打銀行大廈地下E號鋪OK #353,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.334093,114.195372,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,partner,"3,6,7",false
852J2024,啟鑽商場OK,便利店 啟鑽商場OK,"Shop No. G27, G/F, Kai Chuen Shopping Centre, Kai Chuen Court (Phase 2), Diamond Hill, Wong Tai Sin",黃大仙鑽石山啟鑽苑(第二期)啟鑽商場地下G27號鋪 OK #757*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.3399068,114.1995574,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,partner,"3,6,7",false
852J3005,"Indiv. Store Shop E, 1/G Comm Carpark Block, Grand View Garden, 185 Hammer Hill Rd, KL",合作點 裕豐藥行,"Shop E, 1/F Comm Carpark Block, Grand View Garden, 185 Hammer Hill Rd, KL*",鑽石山斧山道185號宏景花園停車場1樓E鋪藥房 裕豐藥行*,,09:00-21:30,09:00-21:30,22.3419569,114.208233,Wong Tai Sin District,黃大仙區,Diamond Hill,鑽石山,partner,"3,6,7",false
852J3006,"Indiv. Store FLT/RM N210B, 2/F, Temple Mall North, 136 Lung Chung Rd, Wong Tai Sin, KL",合作點 醉Chill,"FLT/RM N210B, 2/F, Temple Mall North, 136 Lung Chung Rd, Wong Tai Sin, KL*",黃大仙中心北館二樓N210B號鋪(醉Chill)*,,12:00-20:00,12:00-20:00,22.342095,114.1926665,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,partner,"3,6,7",false
852J3007,"Indiv. Store Shop 7, 1/F, Kai Tak Shopping Arcade,  Wong Tai Sin, KL",合作點 正德糖果,"Shop7 1/F, Kai Tak Shopping Arcade,  Wong Tai Sin, KL*",九龍黃大仙啟德商場1樓7號鋪(正德糖果)*,,09:00-19:00,09:00-19:00 周六:09:00-19:00,22.3380582,114.194211,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,partner,"3,6,7",false
852J3009,"Indiv. Store Cooked Food Stall No.5, G/F Tung Tau Shopping Centre, Tung Tau Est, KL",合作點 東頭邨自提點,"Cooked Food Stall No.5, G/F Tung Tau Shopping Centre, Tung Tau Est, KL*",九龍東頭邨熟食檔地下CF6號鋪 東頭邨自提點*,,12:00-20:00,12:00-20:00,22.3335068,114.192291,Kowloon City District,九龍城區,Kowloon City,九龍城,partner,"3,6,7",false
852J3012,"Indiv. Store G/F, 12A Lung Chi Path, Ngau Chi Wan, KL",合作點 新利加士多,"G/F, 12A Lung Chi Path, Ngau Chi Wan, KL*",九龍牛池灣龍池徑12A地下 新利加士多*,,09:00-21:00,09:00-21:00 周六:09:00-21:00 周日:09:00-20:00 節假日:09:00-20:00,22.3355763,114.208448,Wong Tai Sin District,黃大仙區,Ngau Chi Wan,牛池灣,partner,"3,6,7",false
852J3015,Car Lab,合作店 Car Lab,"G/F,No.56 Ming Fung Street,Wong Tai Sin (Closed on Mondays)*",九龍黃大仙鳴鳳街56號G樓（Car Lab）(逢星期一休息)*,,10:00-20:00,10:00-20:00 周六:10:00-20:00 周日:10:00-19:00 節假日:10:00-19:00,22.344279,114.196087,Wong Tai Sin District,黃大仙區,Wong Tai Sin,黃大仙,partner,"3,6,7",false
852J3019,大新工程,合作店 大新工程,"G/F,No.22B Shung Wah Street,Tsz Wan Shan, KLN*",慈雲山崇華街22B號地下(大新工程)*,,12:00-19:00,12:00-19:00 周六:14:00-18:00,22.346246,114.198043,Wong Tai Sin District,黃大仙區,Tsz Wan Shan,慈雲山,partner,"3,6,7",false
852J3022,腦行家,合作店 腦行家,"Shop 16，G/F,Fu Yan House,Fu Shan Estate，Ngau Chi Wan*",牛池灣富山村富仁樓 地下16號鋪(腦行家)*,,12:00-20:00,12:00-20:00 周六:13:30-20:00 周日:12:00-20:00,22.342769,114.208259,Wong Tai Sin District,黃大仙區,Ngau Chi Wan,牛池灣,partner,"3,6,7",false
852J3023,S AND K,合作店 S AND K,"Shop B72, 1 / F, SAN Po Kong Plaza*",新蒲崗廣場1樓B72鋪(（S AND K）*,,12:30-19:30,12:30-19:30 周六:12:30-19:00,22.335117,114.196209,Wong Tai Sin District,黃大仙區,San Po Kong,新蒲崗,partner,"3,6,7",false
